"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","RT @SwissCognitive: #AIBest by @KirkDBorne 
https://t.co/PmSju5Layk 
Top #AI Books for reading in 2019: https://t.co/7HCyvqIp7B
————
#BigDa…",FALSE,0,NA,2019-09-23 13:05:56,FALSE,NA,"1176120514634403841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nisarlkyaw",3,TRUE,FALSE,NA,NA
"78","The journey from Reporting to #AI-enabled #BusinessIntelligence is a multi-step process &gt;&gt;&gt; EckersonGroup via MikeQ… https://t.co/0LIag2d1XF",FALSE,0,NA,2019-09-23 13:05:51,TRUE,NA,"1176120494812258304",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KeyNode",0,FALSE,FALSE,NA,NA
"79","Fancy a career in #DataScience working for SAS? Great Place to Work #GPTW has ranked the #analytics leader as 5th b… https://t.co/7hNQi22IQr",FALSE,0,NA,2019-09-23 13:05:45,TRUE,NA,"1176120469428285440",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","SASsoftwareUKI",0,FALSE,FALSE,NA,NA
"80","RT @ingliguori: Join me today in the upcoming Straight Talk Tweet Chat ""Eyes of #AI: Making Sensors Intelligent through #EdgeComputing""
Tod…",FALSE,0,NA,2019-09-23 13:05:42,FALSE,NA,"1176120453422673920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mthiele10",2,TRUE,FALSE,NA,NA
"81","What is #ArtificialIntelligence and where is it going?
https://t.co/PmmohQtgXi by @M_Hellmann v/ @seattletimes

#AI… https://t.co/o84aPhSzCB",FALSE,5,NA,2019-09-23 13:05:32,TRUE,NA,"1176120414474514432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrRonconi",1,FALSE,FALSE,NA,NA
"82","Thanks to #StrataData Zettabyte Sponsors @OracleCloud &amp; @SASsoftware! 

Join us in New York this week and and disco… https://t.co/o8plCrmr0B",FALSE,0,NA,2019-09-23 13:05:21,TRUE,NA,"1176120368584626176",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","strataconf",0,FALSE,FALSE,NA,NA
"83","RT KirkDBorne: Is Robotic Process #Automation the next big trend in enterprise digitalisation?… https://t.co/EyNGP9hM0h",FALSE,0,NA,2019-09-23 13:05:16,TRUE,NA,"1176120346518441984",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rlingle",0,FALSE,FALSE,NA,NA
"84","RT @KirkDBorne: [Free 479-page eBook from Microsoft] The #Mathematics and #Statistics Foundations of #DataScience — https://t.co/13AdC8x8pA…",FALSE,0,NA,2019-09-23 13:05:15,FALSE,NA,"1176120340713549824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moseskalema00",24,TRUE,FALSE,NA,NA
"85","Bias in AI rears its ugly head yet again. | https://t.co/U0ROLLZoWi #datascience #ai #artificialintelligence… https://t.co/C83tTunqbs",FALSE,0,NA,2019-09-23 13:05:14,TRUE,NA,"1176120339484553221",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","dataiku",0,FALSE,FALSE,NA,NA
"86","Learn how to stop the robots from taking your job (or your personal data) with DATA SCIENCE PIONEERS, a @Dataiku sp… https://t.co/5Z116aVeyL",FALSE,0,NA,2019-09-23 13:05:05,TRUE,NA,"1176120300334960641",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PioneersData",0,FALSE,FALSE,NA,NA
"87","The journey from Reporting to #AI-enabled #BusinessIntelligence is a multi-step process &gt;&gt;&gt; EckersonGroup via MikeQ… https://t.co/1O020CZhtV",FALSE,0,NA,2019-09-23 13:05:01,TRUE,NA,"1176120281678716928",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","claudiomkd",0,FALSE,FALSE,NA,NA
"88","RT @thecredforce: 3 reasons why leading employers seek certified applicants:

https://t.co/Odyw0u0aPu 

#entrepreneurs #recruiting #hiring…",FALSE,0,NA,2019-09-23 13:04:57,FALSE,NA,"1176120268554551296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","swati1012",1,TRUE,FALSE,NA,NA
"89","RT @machinelearnTec: Using Deep Learning to Fight Heart Disease #deeplearning #ai #machinelearning #datascience #healthcare #neuralnetworks…",FALSE,0,NA,2019-09-23 13:04:44,FALSE,NA,"1176120210304196608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andrewvrview",11,TRUE,FALSE,NA,NA
"90","RT @craigbrownphd: Oracle OpenWorld postmortem: Exadata meets persistent memory: Oracle is now planting its stake with persistent memory, a…",FALSE,0,NA,2019-09-23 13:04:33,FALSE,NA,"1176120164791640066",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DrDataScientist",1,TRUE,FALSE,NA,NA
"91","via MikeQuindazzi: The journey from Reporting to #AI-enabled #BusinessIntelligence is a multi-step process &gt;&gt;&gt; Ecke… https://t.co/YdkE3EHqrA",FALSE,0,NA,2019-09-23 13:04:14,TRUE,NA,"1176120088161923083",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SoumikRoy",0,FALSE,FALSE,NA,NA
"92","Oracle OpenWorld postmortem: Exadata meets persistent memory: Oracle is now planting its stake with persistent memo… https://t.co/rfvJEOcf1j",FALSE,0,NA,2019-09-23 13:04:08,TRUE,NA,"1176120063176298496",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","craigbrownphd",1,FALSE,FALSE,NA,NA
"93","The journey from Reporting to #AI-enabled #BusinessIntelligence is a multi-step process &gt;&gt;&gt; EckersonGroup via MikeQ… https://t.co/mYPUSePixS",FALSE,0,NA,2019-09-23 13:03:41,TRUE,NA,"1176119949699493888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","girardmaxime33",0,FALSE,FALSE,NA,NA
"94","Matrix Factorization and Advanced Techniques https://t.co/cuTkDWncdj  #datascience #ad",FALSE,0,NA,2019-09-23 13:03:41,FALSE,NA,"1176119946457374720",NA,"<a href=""https://twitter.com/pythonbot_"" rel=""nofollow"">Postmatico</a>","Datascience__",0,FALSE,FALSE,NA,NA
"95","Advanced Linear Models for Data Science 2: Statistical Linear Models https://t.co/YT1GC4WItA  #datascience #ad",FALSE,0,NA,2019-09-23 13:03:40,FALSE,NA,"1176119944527929344",NA,"<a href=""https://twitter.com/pythonbot_"" rel=""nofollow"">Postmatico</a>","Datascience__",0,FALSE,FALSE,NA,NA
"96","HT KirkDBorne :

Is Robotic Process #Automation the next big trend in enterprise digitalisation?… https://t.co/nSRzeO54bW",FALSE,2,NA,2019-09-23 13:03:38,TRUE,NA,"1176119934646194177",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","THEAdamGabriel",0,FALSE,FALSE,NA,NA
"97","RT @MikeQuindazzi: The journey from Reporting to #AI-enabled #BusinessIntelligence is a multi-step process &gt;&gt;&gt; @EckersonGroup via @MikeQuin…",FALSE,0,NA,2019-09-23 13:03:15,FALSE,NA,"1176119840651796486",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hajer_Alqassimi",3,TRUE,FALSE,NA,NA
"98","RT @lrn2lead: Planning a trip and Traveling made easy with the #AI
#AIandbusiness
#LifemadeEasywithAI
#MondayMotivation 
#academyofdatascie…",FALSE,0,NA,2019-09-23 13:03:05,FALSE,NA,"1176119795365888000",NA,"<a href=""http://www.alexhorovitz.com/HAL_9000_AI"" rel=""nofollow""> CentralCore</a>","HAL_9000_AI",3,TRUE,FALSE,NA,NA
"99","RT @lrn2lead: Planning a trip and Traveling made easy with the #AI
#AIandbusiness
#LifemadeEasywithAI
#MondayMotivation 
#academyofdatascie…",FALSE,0,NA,2019-09-23 13:02:48,FALSE,NA,"1176119726277373953",NA,"<a href=""http://www.insomniachat.com"" rel=""nofollow"">spoken word vincent</a>","JustBeMentalist",3,TRUE,FALSE,NA,NA
"100","Have you scheduled a tour of our campus yet? 

Come and find out why our Students Are Falling In Love with our cour… https://t.co/hqtYHD8ySv",FALSE,0,NA,2019-09-23 13:02:34,TRUE,NA,"1176119665615093761",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DivergenceDFW",0,FALSE,FALSE,NA,NA
"101","En #Unholster, creemos que la tecnología debe estar al servicio de las personas, empresas e instituciones. En esta… https://t.co/X2fWsTDsj8",FALSE,0,NA,2019-09-23 13:02:32,TRUE,NA,"1176119658333790209",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","unholster",0,FALSE,FALSE,NA,NA
"102","KYield's founder unveils new artificial intelligence system at New Mexico conference to accelerate .... #aistrategy… https://t.co/pZQBALh8a5",FALSE,0,NA,2019-09-23 13:02:30,TRUE,NA,"1176119648166846464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nordicinst",0,FALSE,FALSE,NA,NA
"103","RT @KirkDBorne: How to bring #BI and Analytics to modern nested data structures: https://t.co/aC78qM6YZB 
——————
#BigData #DataAnalytics #M…",FALSE,0,NA,2019-09-23 13:02:05,FALSE,NA,"1176119545947480065",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",23,TRUE,FALSE,NA,NA
"104","RT @ipfconline1: CNNs Part 2: Training a Convolutional Neural Network

A simple walkthrough of deriving backpropagation for CNNs &amp; implemen…",FALSE,0,NA,2019-09-23 13:02:01,FALSE,NA,"1176119528381534208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VivekGhosal",1,TRUE,FALSE,NA,NA
"105","The journey from Reporting to #AI-enabled #BusinessIntelligence is a multi-step process &gt;&gt;&gt; @EckersonGroup via… https://t.co/OiXbw18H8k",FALSE,1,NA,2019-09-23 13:02:01,TRUE,NA,"1176119527815487488",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MikeQuindazzi",3,FALSE,FALSE,NA,NA
"106","RT @gp_pulipaka: Free eBook: The Definitive Guide To #MachineLearning Platforms via @gp_pulipaka. #BigData #Analytics #DataScience
#AI #IoT…",FALSE,0,NA,2019-09-23 13:02:00,FALSE,NA,"1176119526116737024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiscan1",8,TRUE,FALSE,NA,NA
"107","RT @KirkDBorne: How to bring #BI and Analytics to modern nested data structures: https://t.co/aC78qM6YZB 
——————
#BigData #DataAnalytics #M…",FALSE,0,NA,2019-09-23 13:02:00,FALSE,NA,"1176119523327598592",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ArkangelScrap",23,TRUE,FALSE,NA,NA
"108","RT @Rbloggers: Data science 2019 – Interlinguality and the question of the „right“ programming language  {https://t.co/UA4Z2e7hxe} #rstats…",FALSE,0,NA,2019-09-23 13:01:58,FALSE,NA,"1176119514209116161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eodaGmbH",10,TRUE,FALSE,NA,NA
"109","RT @gp_pulipaka: Free eBook: The Definitive Guide To #MachineLearning Platforms via @gp_pulipaka. #BigData #Analytics #DataScience
#AI #IoT…",FALSE,0,NA,2019-09-23 13:01:57,FALSE,NA,"1176119512762146816",NA,"<a href=""http://aaroncuddeback.com"" rel=""nofollow"">aaroncuddeback.com</a>","AaronCuddeback",8,TRUE,FALSE,NA,NA
"110","RT @KirkDBorne: Data Engineering, #DataPrep and Data Labeling for #AI — download the free report: https://t.co/qLSUufG6lH by @theCloudFacto…",FALSE,0,NA,2019-09-23 13:01:54,FALSE,NA,"1176119499117998080",NA,"<a href=""https://www.thomashilbig.com/"" rel=""nofollow"">TheBigDataBot</a>","thomashilbig2",11,TRUE,FALSE,NA,NA
"111","RT @KirkDBorne: Download this eBook (47-page PDF) — The #Mathematics needed for an introductory class in #MachineLearning: https://t.co/gna…",FALSE,0,NA,2019-09-23 13:01:41,FALSE,NA,"1176119446001242112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prash_davey",221,TRUE,FALSE,NA,NA
"112","RT @gp_pulipaka: Free eBook: The Definitive Guide To #MachineLearning Platforms via @gp_pulipaka. #BigData #Analytics #DataScience
#AI #IoT…",FALSE,0,NA,2019-09-23 13:01:34,FALSE,NA,"1176119417291362304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RaymondWSA460",8,TRUE,FALSE,NA,NA
"113","Planning a trip and Traveling made easy with the #AI
#AIandbusiness
#LifemadeEasywithAI
#MondayMotivation… https://t.co/zHG093TFhw",FALSE,0,NA,2019-09-23 13:01:34,TRUE,NA,"1176119415252717569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lrn2lead",3,FALSE,FALSE,NA,NA
"114","RT @KirkDBorne: Download this eBook (47-page PDF) — The #Mathematics needed for an introductory class in #MachineLearning: https://t.co/gna…",FALSE,0,NA,2019-09-23 13:01:32,FALSE,NA,"1176119407170457600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nono2357",221,TRUE,FALSE,NA,NA
"115","RT @gp_pulipaka: Free eBook: The Definitive Guide To #MachineLearning Platforms via @gp_pulipaka. #BigData #Analytics #DataScience
#AI #IoT…",FALSE,0,NA,2019-09-23 13:01:25,FALSE,NA,"1176119376954740737",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeepSingularity",8,TRUE,FALSE,NA,NA
"116","Más sobre ImageNet Roulette y sus clasificaciones de fotografías con un sesgo socio-político.… https://t.co/arU58QlmQp",FALSE,0,NA,2019-09-23 13:01:23,TRUE,NA,"1176119369824264192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mangelss0",0,FALSE,FALSE,NA,NA
"117","How to learn SEO: a guide for newbies https://t.co/pUjDXQtbmz #socialmedia #socialmediamarketing #digitalmarketing… https://t.co/EpETXXglY8",FALSE,5,NA,2019-09-23 13:01:17,TRUE,NA,"1176119345526837250",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","iamjony94",3,FALSE,FALSE,NA,NA
"118","RT @gp_pulipaka: Free eBook: The Definitive Guide To #MachineLearning Platforms via @gp_pulipaka. #BigData #Analytics #DataScience
#AI #IoT…",FALSE,0,NA,2019-09-23 13:01:14,FALSE,NA,"1176119330280546311",NA,"<a href=""http://localhost.com"" rel=""nofollow"">Serverless Tweet/Retweet Bot</a>","ServerlessFan",8,TRUE,FALSE,NA,NA
"119","<U+4ECA><U+65E5><U+306E><U+554F><U+984C><U+3067><U+3059>! #Qdash #SQL #DataScience #<U+30C7><U+30FC><U+30BF><U+5206><U+6790>
https://t.co/Qwc7DLwt8t",FALSE,0,NA,2019-09-23 13:01:10,FALSE,NA,"1176119314342039555",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","qdash4",0,FALSE,FALSE,NA,NA
"120","RT @KirkDBorne: Download this eBook (47-page PDF) — The #Mathematics needed for an introductory class in #MachineLearning: https://t.co/gna…",FALSE,0,NA,2019-09-23 13:01:09,FALSE,NA,"1176119312303570944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dorndornd",221,TRUE,FALSE,NA,NA
"121","Free eBook: The Definitive Guide To #MachineLearning Platforms via @gp_pulipaka. #BigData #Analytics #DataScience… https://t.co/03gXD8Pfeq",FALSE,5,NA,2019-09-23 13:01:08,TRUE,NA,"1176119307799076865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gp_pulipaka",8,FALSE,FALSE,NA,NA
"122","RT @money_personal: Python Scientific Visualizations with plotly
#DataScience #DataVisualization #Python #100DaysofCode
https://t.co/A8ZgWP…",FALSE,0,NA,2019-09-23 13:00:57,FALSE,NA,"1176119258549489666",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsensiFj",4,TRUE,FALSE,NA,NA
"123","RT @gp_pulipaka: A Visual Intro to NumPy. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tensor…",FALSE,0,NA,2019-09-23 13:00:33,FALSE,NA,"1176119157986742272",NA,"<a href=""https://akasatanahama.com/"" rel=""nofollow"">akasatanahama_bot</a>","fullNam35087976",11,TRUE,FALSE,NA,NA
"124","RT @KirkDBorne: Download this eBook (47-page PDF) — The #Mathematics needed for an introductory class in #MachineLearning: https://t.co/gna…",FALSE,0,NA,2019-09-23 13:00:32,FALSE,NA,"1176119157223567360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IturbeHA",221,TRUE,FALSE,NA,NA
"125","Leverage #DataScience to get actionable insights that aid social upliftment and responsibilities.… https://t.co/jGfigMhRWt",FALSE,0,NA,2019-09-23 13:00:32,TRUE,NA,"1176119153238953984",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DASCA_Insights",0,FALSE,FALSE,NA,NA
"126","3 reasons why leading employers seek certified applicants:

https://t.co/Odyw0u0aPu 

#entrepreneurs #recruiting… https://t.co/W34fyzD1N4",FALSE,1,NA,2019-09-23 13:00:31,TRUE,NA,"1176119153104687104",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","thecredforce",1,FALSE,FALSE,NA,NA
"127","RT @IronMaximilien: RT @jeanrem: Pour des roboticiens japonais, homme et machine se rejoindront https://t.co/3Oz7Z6jeN8 #IA #IntelligenceAr…",FALSE,0,NA,2019-09-23 13:00:29,FALSE,NA,"1176119140584763395",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","webjournaux",1,TRUE,FALSE,NA,NA
"128","Quantum Chemistry Breakthrough: DeepMind Uses Neural Networks to Tackle Schrödinger Equation… https://t.co/e9heUOaXns",FALSE,0,NA,2019-09-23 13:00:28,TRUE,NA,"1176119139385192448",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Deep_In_Depth",0,FALSE,FALSE,NA,NA
"129","RT @ChandraMLIVE: How can #artificialintelligence contribute to keeping the brick and mortar stores alive? #AI #machinelearning #IoT #bigda…",FALSE,0,NA,2019-09-23 13:00:27,FALSE,NA,"1176119134909808640",NA,"<a href=""http://www.wiomax.com/IoT"" rel=""nofollow"">WioIoT1</a>","WIOMAX_VA",2,TRUE,FALSE,NA,NA
"130","RT @gp_pulipaka: Free eBook: Foundations of Data Science and Mathematics. #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #Python…",FALSE,0,NA,2019-09-23 13:00:25,FALSE,NA,"1176119125468504064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saivarun_varun",11,TRUE,FALSE,NA,NA
"131","RT @gp_pulipaka: Free eBook: Foundations of Data Science and Mathematics. #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #Python…",FALSE,0,NA,2019-09-23 13:00:21,FALSE,NA,"1176119109806739457",NA,"<a href=""https://akasatanahama.com/"" rel=""nofollow"">akasatanahama_bot</a>","fullNam35087976",11,TRUE,FALSE,NA,NA
"132","RT @schmarzo: Data science projects don’t need to seem like a moonshot. <U+0001F680> Heed these 5 essential #datascience lessons for team effectivenes…",FALSE,0,NA,2019-09-23 13:00:17,FALSE,NA,"1176119090689249280",NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","ArkangelScrap",4,TRUE,FALSE,NA,NA
"133","RT @KirkDBorne: How to bring #BI and Analytics to modern nested data structures: https://t.co/aC78qM6YZB 
——————
#BigData #DataAnalytics #M…",FALSE,0,NA,2019-09-23 13:00:09,FALSE,NA,"1176119060049944576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Medny33",23,TRUE,FALSE,NA,NA
"134","CNNs Part 2: Training a Convolutional Neural Network

A simple walkthrough of deriving backpropagation for CNNs &amp; i… https://t.co/0hJsOTX24G",FALSE,2,NA,2019-09-23 13:00:09,TRUE,NA,"1176119058221228033",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","ipfconline1",1,FALSE,FALSE,NA,NA
"135","RT @gp_pulipaka: Free eBook: Foundations of Data Science and Mathematics. #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #Python…",FALSE,0,NA,2019-09-23 13:00:04,FALSE,NA,"1176119035831959552",NA,"<a href=""https://wynandbooysen.com"" rel=""nofollow"">Wynand 2.0</a>","wynandbooysen",11,TRUE,FALSE,NA,NA
"136","RT @BerkeleyData: UC Berkeley will help you gain high-demand data science skills. Programming experience required. Learn more: https://t.co…",FALSE,0,NA,2019-09-23 13:00:03,FALSE,NA,"1176119035634696192",NA,"<a href=""http://www.digitalbit.in"" rel=""nofollow"">DigitalBit Machine</a>","digitalbitlabs",5,TRUE,FALSE,NA,NA
"137","#Data is always the beginning. #DataScience can help transform data into #insights. However, #wisdom is necessary t… https://t.co/9BWFMZM3Rr",FALSE,0,NA,2019-09-23 13:00:03,TRUE,NA,"1176119034665951232",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","realey002",0,FALSE,FALSE,NA,NA
"138","If you're an ML Engineer looking for an organization where you can make your mark and define the data process for t… https://t.co/07Wjm4V05e",FALSE,0,NA,2019-09-23 13:00:00,TRUE,NA,"1176119022125010945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IFRecruitment",0,FALSE,FALSE,NA,NA
"139","RT @KirkDBorne: Download this eBook (47-page PDF) — The #Mathematics needed for an introductory class in #MachineLearning: https://t.co/gna…",FALSE,0,NA,2019-09-23 12:59:54,FALSE,NA,"1176118994748739584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RahulSi11815275",221,TRUE,FALSE,NA,NA
